mark_id,student_id,subject_id,marks_obtained,total_marks
5154,1031,24,62,100
5155,1031,25,51,100
5156,1032,46,22,100
5157,1032,47,62,100
5158,1032,48,57,100
5159,1032,49,33,100
5160,1032,50,56,100
5161,1033,21,30,100
5162,1033,22,77,100
5163,1033,23,83,100
5164,1033,24,35,100
5165,1033,25,25,100
5166,1034,11,70,100
5167,1034,12,98,100
5168,1034,13,48,100
5169,1034,14,89,100
5170,1034,15,68,100
5171,1035,56,58,100
5172,1035,57,93,100
5173,1035,58,93,100
5174,1035,59,80,100
5175,1035,60,33,100
5176,1036,36,89,100
5177,1036,37,75,100
5178,1036,38,41,100
5179,1036,39,79,100
5180,1036,40,50,100
5181,1037,41,45,100
5182,1037,42,39,100
5183,1037,43,39,100
5184,1037,44,22,100
5185,1037,45,39,100
5186,1038,51,45,100
5187,1038,52,42,100
5188,1038,53,54,100
5189,1038,54,46,100
5190,1038,55,21,100
5191,1039,26,77,100
5192,1039,27,89,100
5193,1039,28,65,100
5194,1039,29,51,100
5195,1039,30,57,100
5196,1040,21,39,100
5197,1040,22,78,100
5198,1040,23,22,100
5199,1040,24,46,100
5200,1040,25,53,100
5201,1041,31,81,100
5202,1041,32,64,100
5203,1041,33,27,100
5204,1041,34,41,100
5205,1041,35,30,100
5206,1042,11,87,100
5207,1042,12,75,100
5208,1042,13,43,100
5209,1042,14,83,100
5210,1042,15,81,100
5211,1043,51,68,100
5212,1043,52,59,100
5213,1043,53,71,100
5214,1043,54,94,100
5215,1043,55,64,100
5216,1044,11,84,100
5217,1044,12,26,100
5218,1044,13,42,100
5219,1044,14,93,100
5220,1044,15,30,100
5221,1045,6,51,100
5222,1045,7,56,100
5223,1045,8,67,100
5224,1045,9,47,100
5225,1045,10,79,100
5226,1046,41,60,100
5227,1046,42,71,100
5228,1046,43,58,100
5229,1046,44,20,100
5230,1046,45,24,100
5231,1047,46,35,100
5232,1047,47,47,100
5233,1047,48,50,100
5234,1047,49,33,100
5235,1047,50,29,100
5236,1048,46,70,100
5237,1048,47,82,100
5238,1048,48,43,100
5239,1048,49,49,100
5240,1048,50,99,100
5241,1049,36,56,100
5242,1049,37,20,100
5243,1049,38,57,100
5244,1049,39,49,100
5245,1049,40,58,100
5246,1050,26,98,100
5247,1050,27,26,100
5248,1050,28,86,100
5249,1050,29,81,100
5250,1050,30,35,100
5251,1051,31,91,100
5252,1051,32,72,100
5253,1051,33,35,100
5254,1051,34,37,100
5255,1051,35,28,100
5256,1052,1,36,100
5257,1052,2,88,100
5258,1052,3,64,100
5259,1052,4,37,100
5260,1052,5,65,100
5261,1053,56,27,100
5262,1053,57,62,100
5263,1053,58,25,100
5264,1053,59,30,100
5265,1053,60,45,100
5266,1054,31,69,100
5267,1054,32,69,100
5268,1054,33,51,100
5269,1054,34,82,100
5270,1054,35,63,100
5271,1055,11,29,100
5272,1055,12,97,100
5273,1055,13,70,100
5274,1055,14,20,100
5275,1055,15,58,100
5276,1056,16,90,100
5277,1056,17,60,100
5278,1056,18,75,100
5279,1056,19,62,100
5280,1056,20,87,100
5281,1057,41,70,100
5282,1057,42,89,100
5283,1057,43,52,100
5284,1057,44,20,100
5285,1057,45,72,100
5286,1058,16,34,100
5287,1058,17,30,100
5288,1058,18,60,100
5289,1058,19,47,100
5290,1058,20,93,100
5291,1059,56,70,100
5292,1059,57,75,100
5293,1059,58,90,100
5294,1059,59,55,100
5295,1059,60,89,100
5296,1060,51,34,100
5297,1060,52,84,100
5298,1060,53,22,100
5299,1060,54,51,100
5300,1060,55,55,100
5301,1061,46,43,100
5302,1061,47,21,100
5303,1061,48,39,100
5304,1061,49,27,100
5305,1061,50,93,100
5306,1062,41,87,100
5307,1062,42,42,100
5308,1062,43,59,100
5309,1062,44,92,100
5310,1062,45,54,100
5311,1063,6,96,100
5312,1063,7,73,100
5313,1063,8,32,100
5314,1063,9,29,100
5315,1063,10,54,100
5316,1064,36,33,100
5317,1064,37,51,100
5318,1064,38,32,100
5319,1064,39,60,100
5320,1064,40,20,100
5321,1065,46,78,100
5322,1065,47,29,100
5323,1065,48,77,100
5324,1065,49,26,100
5325,1065,50,51,100
5326,1066,16,57,100
5327,1066,17,26,100
5328,1066,18,66,100
5329,1066,19,31,100
5330,1066,20,42,100
5331,1067,36,21,100
5332,1067,37,20,100
5333,1067,38,28,100
5334,1067,39,90,100
5335,1067,40,32,100
5336,1068,31,83,100
5337,1068,32,98,100
5338,1068,33,37,100
5339,1068,34,63,100
5340,1068,35,52,100
5341,1069,16,90,100
5342,1069,17,62,100
5343,1069,18,52,100
5344,1069,19,22,100
5345,1069,20,88,100
5346,1070,36,28,100
5347,1070,37,62,100
5348,1070,38,22,100
5349,1070,39,28,100
5350,1070,40,60,100
5351,1071,46,84,100
5352,1071,47,59,100
5353,1071,48,82,100
5354,1071,49,22,100
5355,1071,50,22,100
5356,1072,1,63,100
5357,1072,2,96,100
5358,1072,3,75,100
5359,1072,4,24,100
5360,1072,5,33,100
5361,1073,51,34,100
5362,1073,52,45,100
5363,1073,53,41,100
5364,1073,54,83,100
5365,1073,55,44,100
5366,1074,31,38,100
5367,1074,32,87,100
5368,1074,33,50,100
5369,1074,34,24,100
5370,1074,35,29,100
5371,1075,46,70,100
5372,1075,47,50,100
5373,1075,48,39,100
5374,1075,49,56,100
5375,1075,50,79,100
5376,1076,51,60,100
5377,1076,52,91,100
5378,1076,53,82,100
5379,1076,54,39,100
5380,1076,55,52,100
5381,1077,31,71,100
5382,1077,32,97,100
5383,1077,33,96,100
5384,1077,34,86,100
5385,1077,35,100,100
5386,1078,11,51,100
5387,1078,12,21,100
5388,1078,13,76,100
5389,1078,14,78,100
5390,1078,15,43,100
5391,1079,56,39,100
5392,1079,57,34,100
5393,1079,58,25,100
5394,1079,59,86,100
5395,1079,60,65,100
5396,1080,16,83,100
5397,1080,17,22,100
5398,1080,18,91,100
5399,1080,19,74,100
5400,1080,20,57,100
5401,1081,1,88,100
5402,1081,2,56,100
5403,1081,3,49,100
5404,1081,4,98,100
5405,1081,5,25,100
5406,1082,26,93,100
5407,1082,27,97,100
5408,1082,28,99,100
5409,1082,29,23,100
5410,1082,30,62,100
5411,1083,46,51,100
5412,1083,47,96,100
5413,1083,48,73,100
5414,1083,49,23,100
5415,1083,50,20,100
5416,1084,56,49,100
5417,1084,57,90,100
5418,1084,58,37,100
5419,1084,59,99,100
5420,1084,60,63,100
5421,1085,6,78,100
5422,1085,7,79,100
5423,1085,8,55,100
5424,1085,9,98,100
5425,1085,10,50,100
5426,1086,46,26,100
5427,1086,47,35,100
5428,1086,48,79,100
5429,1086,49,60,100
5430,1086,50,46,100
5431,1087,56,48,100
5432,1087,57,29,100
5433,1087,58,67,100
5434,1087,59,93,100
5435,1087,60,61,100
5436,1088,31,95,100
5437,1088,32,27,100
5438,1088,33,37,100
5439,1088,34,44,100
5440,1088,35,92,100
5441,1089,31,96,100
5442,1089,32,45,100
5443,1089,33,80,100
5444,1089,34,93,100
5445,1089,35,67,100
5446,1090,21,26,100
5447,1090,22,53,100
5448,1090,23,24,100
5449,1090,24,98,100
5450,1090,25,54,100
5451,1091,16,78,100
5452,1091,17,38,100
5453,1091,18,58,100
5454,1091,19,37,100
5455,1091,20,67,100
5456,1092,56,72,100
5457,1092,57,30,100
5458,1092,58,53,100
5459,1092,59,75,100
5460,1092,60,87,100
5461,1093,31,59,100
5462,1093,32,43,100
5463,1093,33,71,100
5464,1093,34,33,100
5465,1093,35,53,100
5466,1094,6,39,100
5467,1094,7,92,100
5468,1094,8,78,100
5469,1094,9,63,100
5470,1094,10,24,100
5471,1095,11,66,100
5472,1095,12,42,100
5473,1095,13,72,100
5474,1095,14,24,100
5475,1095,15,88,100
5476,1096,56,87,100
5477,1096,57,56,100
5478,1096,58,26,100
5479,1096,59,68,100
5480,1096,60,84,100
5481,1097,6,83,100
5482,1097,7,44,100
5483,1097,8,43,100
5484,1097,9,32,100
5485,1097,10,45,100
5486,1098,31,64,100
5487,1098,32,47,100
5488,1098,33,97,100
5489,1098,34,74,100
5490,1098,35,43,100
5491,1099,36,36,100
5492,1099,37,66,100
5493,1099,38,56,100
5494,1099,39,30,100
5495,1099,40,83,100
5496,1100,21,31,100
5497,1100,22,28,100
5498,1100,23,30,100
5499,1100,24,85,100
5500,1100,25,67,100
5501,1101,56,84,100
5502,1101,57,29,100
5503,1101,58,48,100
5504,1101,59,36,100
5505,1101,60,96,100
5506,1102,51,29,100
5507,1102,52,60,100
5508,1102,53,93,100
5509,1102,54,99,100
5510,1102,55,79,100
5511,1103,41,56,100
5512,1103,42,36,100
5513,1103,43,22,100
5514,1103,44,34,100
5515,1103,45,33,100
5516,1104,41,57,100
5517,1104,42,44,100
5518,1104,43,28,100
5519,1104,44,91,100
5520,1104,45,87,100
5521,1105,51,52,100
5522,1105,52,92,100
5523,1105,53,25,100
5524,1105,54,57,100
5525,1105,55,29,100
5526,1106,36,43,100
5527,1106,37,53,100
5528,1106,38,44,100
5529,1106,39,95,100
5530,1106,40,53,100
5531,1107,16,57,100
5532,1107,17,34,100
5533,1107,18,42,100
5534,1107,19,60,100
5535,1107,20,28,100
5536,1108,31,35,100
5537,1108,32,58,100
5538,1108,33,60,100
5539,1108,34,70,100
5540,1108,35,23,100
5541,1109,6,49,100
5542,1109,7,76,100
5543,1109,8,57,100
5544,1109,9,82,100
5545,1109,10,85,100
5546,1110,46,92,100
5547,1110,47,93,100
5548,1110,48,96,100
5549,1110,49,83,100
5550,1110,50,89,100
5551,1111,21,99,100
5552,1111,22,81,100
5553,1111,23,84,100
5554,1111,24,74,100
5555,1111,25,45,100
5556,1112,56,87,100
5557,1112,57,69,100
5558,1112,58,63,100
5559,1112,59,81,100
5560,1112,60,76,100
5561,1113,31,98,100
5562,1113,32,80,100
5563,1113,33,44,100
5564,1113,34,79,100
5565,1113,35,70,100
5566,1114,56,57,100
5567,1114,57,24,100
5568,1114,58,23,100
5569,1114,59,61,100
5570,1114,60,29,100
5571,1115,41,77,100
5572,1115,42,29,100
5573,1115,43,84,100
5574,1115,44,34,100
5575,1115,45,58,100
5576,1116,1,35,100
5577,1116,2,80,100
5578,1116,3,50,100
5579,1116,4,91,100
5580,1116,5,76,100
5581,1117,36,94,100
5582,1117,37,76,100
5583,1117,38,28,100
5584,1117,39,29,100
5585,1117,40,42,100
5586,1118,26,43,100
5587,1118,27,95,100
5588,1118,28,76,100
5589,1118,29,59,100
5590,1118,30,59,100
5591,1119,1,81,100
5592,1119,2,69,100
5593,1119,3,72,100
5594,1119,4,26,100
5595,1119,5,84,100
5596,1120,11,49,100
5597,1120,12,72,100
5598,1120,13,99,100
5599,1120,14,69,100
5600,1120,15,70,100
5601,1121,16,36,100
5602,1121,17,80,100
5603,1121,18,53,100
5604,1121,19,43,100
5605,1121,20,88,100
5606,1122,1,75,100
5607,1122,2,33,100
5608,1122,3,96,100
5609,1122,4,20,100
5610,1122,5,20,100
5611,1123,41,82,100
5612,1123,42,57,100
5613,1123,43,57,100
5614,1123,44,20,100
5615,1123,45,25,100
5616,1124,31,30,100
5617,1124,32,22,100
5618,1124,33,80,100
5619,1124,34,80,100
5620,1124,35,90,100
5621,1125,31,98,100
5622,1125,32,64,100
5623,1125,33,65,100
5624,1125,34,29,100
5625,1125,35,59,100
5626,1126,21,57,100
5627,1126,22,60,100
5628,1126,23,93,100
5629,1126,24,34,100
5630,1126,25,82,100
5631,1127,31,51,100
5632,1127,32,44,100
5633,1127,33,21,100
5634,1127,34,87,100
5635,1127,35,97,100
5636,1128,21,67,100
5637,1128,22,53,100
5638,1128,23,49,100
5639,1128,24,100,100
5640,1128,25,36,100
5641,1129,31,52,100
5642,1129,32,71,100
5643,1129,33,42,100
5644,1129,34,22,100
5645,1129,35,70,100
5646,1130,6,36,100
5647,1130,7,83,100
5648,1130,8,95,100
5649,1130,9,30,100
5650,1130,10,84,100
5651,1131,36,88,100
5652,1131,37,45,100
5653,1131,38,48,100
5654,1131,39,64,100
5655,1131,40,38,100
5656,1132,31,48,100
5657,1132,32,55,100
5658,1132,33,66,100
5659,1132,34,73,100
5660,1132,35,98,100
5661,1133,41,72,100
5662,1133,42,79,100
5663,1133,43,30,100
5664,1133,44,30,100
5665,1133,45,50,100
5666,1134,56,96,100
5667,1134,57,65,100
5668,1134,58,68,100
5669,1134,59,55,100
5670,1134,60,87,100
5671,1135,31,92,100
5672,1135,32,73,100
5673,1135,33,52,100
5674,1135,34,81,100
5675,1135,35,72,100
5676,1136,11,74,100
5677,1136,12,31,100
5678,1136,13,76,100
5679,1136,14,63,100
5680,1136,15,95,100
5681,1137,51,21,100
5682,1137,52,58,100
5683,1137,53,94,100
5684,1137,54,62,100
5685,1137,55,89,100
5686,1138,31,97,100
5687,1138,32,82,100
5688,1138,33,58,100
5689,1138,34,52,100
5690,1138,35,89,100
5691,1139,11,38,100
5692,1139,12,41,100
5693,1139,13,26,100
5694,1139,14,80,100
5695,1139,15,93,100
5696,1140,46,21,100
5697,1140,47,73,100
5698,1140,48,22,100
5699,1140,49,58,100
5700,1140,50,76,100
5701,1141,11,33,100
5702,1141,12,26,100
5703,1141,13,76,100
5704,1141,14,71,100
5705,1141,15,25,100
5706,1142,26,22,100
5707,1142,27,68,100
5708,1142,28,95,100
5709,1142,29,59,100
5710,1142,30,54,100
5711,1143,36,48,100
5712,1143,37,46,100
5713,1143,38,67,100
5714,1143,39,21,100
5715,1143,40,50,100
5716,1144,21,91,100
5717,1144,22,26,100
5718,1144,23,22,100
5719,1144,24,21,100
5720,1144,25,58,100
5721,1145,26,64,100
5722,1145,27,35,100
5723,1145,28,24,100
5724,1145,29,51,100
5725,1145,30,98,100
5726,1146,31,99,100
5727,1146,32,87,100
5728,1146,33,54,100
5729,1146,34,97,100
5730,1146,35,27,100
5731,1147,31,59,100
5732,1147,32,71,100
5733,1147,33,46,100
5734,1147,34,65,100
5735,1147,35,55,100
5736,1148,16,85,100
5737,1148,17,52,100
5738,1148,18,29,100
5739,1148,19,82,100
5740,1148,20,33,100
5741,1149,31,31,100
5742,1149,32,58,100
5743,1149,33,45,100
5744,1149,34,69,100
5745,1149,35,34,100
5746,1150,31,56,100
5747,1150,32,72,100
5748,1150,33,66,100
5749,1150,34,62,100
5750,1150,35,72,100
5751,1151,41,85,100
5752,1151,42,50,100
5753,1151,43,45,100
5754,1151,44,56,100
5755,1151,45,66,100
5756,1152,11,45,100
5757,1152,12,97,100
5758,1152,13,34,100
5759,1152,14,89,100
5760,1152,15,53,100
5761,1153,31,24,100
5762,1153,32,53,100
5763,1153,33,99,100
5764,1153,34,48,100
5765,1153,35,87,100
5766,1154,1,87,100
5767,1154,2,76,100
5768,1154,3,26,100
5769,1154,4,36,100
5770,1154,5,90,100
5771,1155,6,51,100
5772,1155,7,45,100
5773,1155,8,20,100
5774,1155,9,73,100
5775,1155,10,38,100
5776,1156,26,85,100
5777,1156,27,40,100
5778,1156,28,56,100
5779,1156,29,61,100
5780,1156,30,38,100
5781,1157,16,29,100
5782,1157,17,64,100
5783,1157,18,92,100
5784,1157,19,71,100
5785,1157,20,51,100
5786,1158,46,62,100
5787,1158,47,62,100
5788,1158,48,72,100
5789,1158,49,20,100
5790,1158,50,70,100
5791,1159,1,54,100
5792,1159,2,91,100
5793,1159,3,83,100
5794,1159,4,38,100
5795,1159,5,67,100
5796,1160,11,76,100
5797,1160,12,85,100
5798,1160,13,77,100
5799,1160,14,46,100
5800,1160,15,99,100
5801,1161,11,48,100
5802,1161,12,38,100
5803,1161,13,52,100
5804,1161,14,64,100
5805,1161,15,27,100
5806,1162,56,74,100
5807,1162,57,63,100
5808,1162,58,85,100
5809,1162,59,74,100
5810,1162,60,98,100
5811,1163,51,27,100
5812,1163,52,32,100
5813,1163,53,20,100
5814,1163,54,97,100
5815,1163,55,61,100
5816,1164,16,50,100
5817,1164,17,56,100
5818,1164,18,53,100
5819,1164,19,31,100
5820,1164,20,23,100
5821,1165,56,63,100
5822,1165,57,36,100
5823,1165,58,51,100
5824,1165,59,39,100
5825,1165,60,45,100
5826,1166,36,63,100
5827,1166,37,91,100
5828,1166,38,95,100
5829,1166,39,98,100
5830,1166,40,26,100
5831,1167,46,33,100
5832,1167,47,92,100
5833,1167,48,96,100
5834,1167,49,63,100
5835,1167,50,73,100
5836,1168,6,66,100
5837,1168,7,36,100
5838,1168,8,64,100
5839,1168,9,62,100
5840,1168,10,54,100
5841,1169,11,56,100
5842,1169,12,69,100
5843,1169,13,34,100
5844,1169,14,45,100
5845,1169,15,74,100
5846,1170,21,44,100
5847,1170,22,82,100
5848,1170,23,58,100
5849,1170,24,81,100
5850,1170,25,39,100
5851,1171,36,82,100
5852,1171,37,90,100
5853,1171,38,57,100
5854,1171,39,89,100
5855,1171,40,94,100
5856,1172,16,25,100
5857,1172,17,49,100
5858,1172,18,97,100
5859,1172,19,84,100
5860,1172,20,31,100
5861,1173,41,82,100
5862,1173,42,86,100
5863,1173,43,40,100
5864,1173,44,95,100
5865,1173,45,78,100
5866,1174,6,93,100
5867,1174,7,94,100
5868,1174,8,36,100
5869,1174,9,32,100
5870,1174,10,88,100
5871,1175,6,70,100
5872,1175,7,74,100
5873,1175,8,30,100
5874,1175,9,47,100
5875,1175,10,35,100
5876,1176,16,30,100
5877,1176,17,93,100
5878,1176,18,90,100
5879,1176,19,66,100
5880,1176,20,93,100
5881,1177,16,76,100
5882,1177,17,50,100
5883,1177,18,57,100
5884,1177,19,39,100
5885,1177,20,47,100
5886,1178,46,99,100
5887,1178,47,61,100
5888,1178,48,60,100
5889,1178,49,26,100
5890,1178,50,28,100
5891,1179,21,98,100
5892,1179,22,38,100
5893,1179,23,75,100
5894,1179,24,32,100
5895,1179,25,65,100
5896,1180,6,44,100
5897,1180,7,48,100
5898,1180,8,45,100
5899,1180,9,89,100
5900,1180,10,42,100
5901,1181,26,93,100
5902,1181,27,56,100
5903,1181,28,84,100
5904,1181,29,53,100
5905,1181,30,89,100
5906,1182,26,71,100
5907,1182,27,48,100
5908,1182,28,66,100
5909,1182,29,72,100
5910,1182,30,92,100
5911,1183,1,32,100
5912,1183,2,71,100
5913,1183,3,36,100
5914,1183,4,56,100
5915,1183,5,38,100
5916,1184,41,85,100
5917,1184,42,99,100
5918,1184,43,96,100
5919,1184,44,71,100
5920,1184,45,46,100
5921,1185,11,57,100
5922,1185,12,99,100
5923,1185,13,60,100
5924,1185,14,80,100
5925,1185,15,39,100
5926,1186,46,89,100
5927,1186,47,87,100
5928,1186,48,24,100
5929,1186,49,38,100
5930,1186,50,82,100
5931,1187,36,99,100
5932,1187,37,37,100
5933,1187,38,26,100
5934,1187,39,87,100
5935,1187,40,31,100
5936,1188,16,75,100
5937,1188,17,62,100
5938,1188,18,68,100
5939,1188,19,22,100
5940,1188,20,23,100
5941,1189,51,39,100
5942,1189,52,89,100
5943,1189,53,40,100
5944,1189,54,76,100
5945,1189,55,33,100
5946,1190,41,54,100
5947,1190,42,56,100
5948,1190,43,79,100
5949,1190,44,53,100
5950,1190,45,97,100
5951,1191,26,24,100
5952,1191,27,30,100
5953,1191,28,87,100
5954,1191,29,47,100
5955,1191,30,43,100
5956,1192,11,23,100
5957,1192,12,69,100
5958,1192,13,90,100
5959,1192,14,95,100
5960,1192,15,95,100
5961,1193,46,80,100
5962,1193,47,61,100
5963,1193,48,32,100
5964,1193,49,84,100
5965,1193,50,94,100
5966,1194,21,52,100
5967,1194,22,85,100
5968,1194,23,25,100
5969,1194,24,79,100
5970,1194,25,49,100
5971,1195,26,50,100
5972,1195,27,98,100
5973,1195,28,31,100
5974,1195,29,28,100
5975,1195,30,53,100
5976,1196,51,66,100
5977,1196,52,40,100
5978,1196,53,32,100
5979,1196,54,58,100
5980,1196,55,82,100
5981,1197,56,45,100
5982,1197,57,73,100
5983,1197,58,60,100
5984,1197,59,32,100
5985,1197,60,66,100
5986,1198,1,88,100
5987,1198,2,100,100
5988,1198,3,56,100
5989,1198,4,42,100
5990,1198,5,26,100
5991,1199,41,93,100
5992,1199,42,89,100
5993,1199,43,41,100
5994,1199,44,27,100
5995,1199,45,68,100
5996,1200,41,39,100
5997,1200,42,71,100
5998,1200,43,100,100
5999,1200,44,89,100
6000,1200,45,48,100
