attendance_id,student_id,date,status
987,32,2024-01-26,Present
988,32,2024-01-27,Present
989,32,2024-01-28,Absent
990,32,2024-01-29,Absent
991,32,2024-01-30,Present
992,32,2024-01-31,Present
993,33,2024-01-01,Present
994,33,2024-01-02,Late
995,33,2024-01-03,Present
996,33,2024-01-04,Present
997,33,2024-01-05,Present
998,33,2024-01-06,Present
999,33,2024-01-07,Absent
1000,33,2024-01-08,Present
1001,33,2024-01-09,Present
1002,33,2024-01-10,Present
1003,33,2024-01-11,Present
1004,33,2024-01-12,Present
1005,33,2024-01-13,Present
1006,33,2024-01-14,Late
1007,33,2024-01-15,Absent
1008,33,2024-01-16,Present
1009,33,2024-01-17,Present
1010,33,2024-01-18,Present
1011,33,2024-01-19,Present
1012,33,2024-01-20,Present
1013,33,2024-01-21,Present
1014,33,2024-01-22,Present
1015,33,2024-01-23,Present
1016,33,2024-01-24,Present
1017,33,2024-01-25,Present
1018,33,2024-01-26,Present
1019,33,2024-01-27,Present
1020,33,2024-01-28,Present
1021,33,2024-01-29,Absent
1022,33,2024-01-30,Present
1023,33,2024-01-31,Present
1024,34,2024-01-01,Present
1025,34,2024-01-02,Present
1026,34,2024-01-03,Present
1027,34,2024-01-04,Present
1028,34,2024-01-05,Present
1029,34,2024-01-06,Absent
1030,34,2024-01-07,Present
1031,34,2024-01-08,Absent
1032,34,2024-01-09,Present
1033,34,2024-01-10,Present
1034,34,2024-01-11,Absent
1035,34,2024-01-12,Present
1036,34,2024-01-13,Present
1037,34,2024-01-14,Present
1038,34,2024-01-15,Present
1039,34,2024-01-16,Present
1040,34,2024-01-17,Present
1041,34,2024-01-18,Present
1042,34,2024-01-19,Present
1043,34,2024-01-20,Absent
1044,34,2024-01-21,Present
1045,34,2024-01-22,Present
1046,34,2024-01-23,Present
1047,34,2024-01-24,Present
1048,34,2024-01-25,Present
1049,34,2024-01-26,Present
1050,34,2024-01-27,Present
1051,34,2024-01-28,Present
1052,34,2024-01-29,Present
1053,34,2024-01-30,Present
1054,34,2024-01-31,Present
1055,35,2024-01-01,Present
1056,35,2024-01-02,Absent
1057,35,2024-01-03,Present
1058,35,2024-01-04,Present
1059,35,2024-01-05,Present
1060,35,2024-01-06,Present
1061,35,2024-01-07,Present
1062,35,2024-01-08,Absent
1063,35,2024-01-09,Absent
1064,35,2024-01-10,Present
1065,35,2024-01-11,Present
1066,35,2024-01-12,Late
1067,35,2024-01-13,Late
1068,35,2024-01-14,Present
1069,35,2024-01-15,Absent
1070,35,2024-01-16,Absent
1071,35,2024-01-17,Present
1072,35,2024-01-18,Present
1073,35,2024-01-19,Present
1074,35,2024-01-20,Present
1075,35,2024-01-21,Present
1076,35,2024-01-22,Present
1077,35,2024-01-23,Absent
1078,35,2024-01-24,Present
1079,35,2024-01-25,Present
1080,35,2024-01-26,Late
1081,35,2024-01-27,Present
1082,35,2024-01-28,Present
1083,35,2024-01-29,Absent
1084,35,2024-01-30,Present
1085,35,2024-01-31,Present
1086,36,2024-01-01,Present
1087,36,2024-01-02,Present
1088,36,2024-01-03,Late
1089,36,2024-01-04,Present
1090,36,2024-01-05,Present
1091,36,2024-01-06,Present
1092,36,2024-01-07,Present
1093,36,2024-01-08,Absent
1094,36,2024-01-09,Absent
1095,36,2024-01-10,Present
1096,36,2024-01-11,Present
1097,36,2024-01-12,Present
1098,36,2024-01-13,Present
1099,36,2024-01-14,Present
1100,36,2024-01-15,Present
1101,36,2024-01-16,Present
1102,36,2024-01-17,Absent
1103,36,2024-01-18,Present
1104,36,2024-01-19,Present
1105,36,2024-01-20,Present
1106,36,2024-01-21,Absent
1107,36,2024-01-22,Present
1108,36,2024-01-23,Present
1109,36,2024-01-24,Present
1110,36,2024-01-25,Present
1111,36,2024-01-26,Present
1112,36,2024-01-27,Present
1113,36,2024-01-28,Present
1114,36,2024-01-29,Absent
1115,36,2024-01-30,Present
1116,36,2024-01-31,Late
1117,37,2024-01-01,Late
1118,37,2024-01-02,Present
1119,37,2024-01-03,Present
1120,37,2024-01-04,Present
1121,37,2024-01-05,Late
1122,37,2024-01-06,Present
1123,37,2024-01-07,Present
1124,37,2024-01-08,Present
1125,37,2024-01-09,Present
1126,37,2024-01-10,Present
1127,37,2024-01-11,Present
1128,37,2024-01-12,Present
1129,37,2024-01-13,Present
1130,37,2024-01-14,Late
1131,37,2024-01-15,Present
1132,37,2024-01-16,Present
1133,37,2024-01-17,Present
1134,37,2024-01-18,Present
1135,37,2024-01-19,Present
1136,37,2024-01-20,Present
1137,37,2024-01-21,Present
1138,37,2024-01-22,Present
1139,37,2024-01-23,Present
1140,37,2024-01-24,Absent
1141,37,2024-01-25,Present
1142,37,2024-01-26,Present
1143,37,2024-01-27,Present
1144,37,2024-01-28,Present
1145,37,2024-01-29,Present
1146,37,2024-01-30,Present
1147,37,2024-01-31,Present
1148,38,2024-01-01,Present
1149,38,2024-01-02,Present
1150,38,2024-01-03,Absent
1151,38,2024-01-04,Present
1152,38,2024-01-05,Present
1153,38,2024-01-06,Present
1154,38,2024-01-07,Present
1155,38,2024-01-08,Present
1156,38,2024-01-09,Present
1157,38,2024-01-10,Present
1158,38,2024-01-11,Present
1159,38,2024-01-12,Absent
1160,38,2024-01-13,Present
1161,38,2024-01-14,Present
1162,38,2024-01-15,Present
1163,38,2024-01-16,Present
1164,38,2024-01-17,Present
1165,38,2024-01-18,Absent
1166,38,2024-01-19,Present
1167,38,2024-01-20,Present
1168,38,2024-01-21,Present
1169,38,2024-01-22,Present
1170,38,2024-01-23,Present
1171,38,2024-01-24,Present
1172,38,2024-01-25,Present
1173,38,2024-01-26,Late
1174,38,2024-01-27,Present
1175,38,2024-01-28,Present
1176,38,2024-01-29,Present
1177,38,2024-01-30,Late
1178,38,2024-01-31,Present
1179,39,2024-01-01,Present
1180,39,2024-01-02,Present
1181,39,2024-01-03,Present
1182,39,2024-01-04,Present
1183,39,2024-01-05,Present
1184,39,2024-01-06,Present
1185,39,2024-01-07,Present
1186,39,2024-01-08,Absent
1187,39,2024-01-09,Present
1188,39,2024-01-10,Present
1189,39,2024-01-11,Present
1190,39,2024-01-12,Present
1191,39,2024-01-13,Late
1192,39,2024-01-14,Present
1193,39,2024-01-15,Present
1194,39,2024-01-16,Present
1195,39,2024-01-17,Present
1196,39,2024-01-18,Absent
1197,39,2024-01-19,Present
1198,39,2024-01-20,Present
1199,39,2024-01-21,Present
1200,39,2024-01-22,Present
1201,39,2024-01-23,Absent
1202,39,2024-01-24,Absent
1203,39,2024-01-25,Present
1204,39,2024-01-26,Absent
1205,39,2024-01-27,Absent
1206,39,2024-01-28,Present
1207,39,2024-01-29,Present
1208,39,2024-01-30,Absent
1209,39,2024-01-31,Present
1210,40,2024-01-01,Present
1211,40,2024-01-02,Present
1212,40,2024-01-03,Late
1213,40,2024-01-04,Present
1214,40,2024-01-05,Present
1215,40,2024-01-06,Present
1216,40,2024-01-07,Present
1217,40,2024-01-08,Present
1218,40,2024-01-09,Present
1219,40,2024-01-10,Present
1220,40,2024-01-11,Absent
1221,40,2024-01-12,Present
1222,40,2024-01-13,Present
1223,40,2024-01-14,Present
1224,40,2024-01-15,Present
1225,40,2024-01-16,Present
1226,40,2024-01-17,Absent
1227,40,2024-01-18,Present
1228,40,2024-01-19,Present
1229,40,2024-01-20,Present
1230,40,2024-01-21,Present
1231,40,2024-01-22,Present
1232,40,2024-01-23,Present
1233,40,2024-01-24,Present
1234,40,2024-01-25,Present
1235,40,2024-01-26,Present
1236,40,2024-01-27,Present
1237,40,2024-01-28,Present
1238,40,2024-01-29,Present
1239,40,2024-01-30,Absent
1240,40,2024-01-31,Present
1241,41,2024-01-01,Present
1242,41,2024-01-02,Present
1243,41,2024-01-03,Present
1244,41,2024-01-04,Present
1245,41,2024-01-05,Absent
1246,41,2024-01-06,Present
1247,41,2024-01-07,Present
1248,41,2024-01-08,Absent
1249,41,2024-01-09,Present
1250,41,2024-01-10,Absent
1251,41,2024-01-11,Late
1252,41,2024-01-12,Present
1253,41,2024-01-13,Present
1254,41,2024-01-14,Present
1255,41,2024-01-15,Absent
1256,41,2024-01-16,Present
1257,41,2024-01-17,Present
1258,41,2024-01-18,Present
1259,41,2024-01-19,Late
1260,41,2024-01-20,Present
1261,41,2024-01-21,Late
1262,41,2024-01-22,Late
1263,41,2024-01-23,Present
1264,41,2024-01-24,Present
1265,41,2024-01-25,Present
1266,41,2024-01-26,Present
1267,41,2024-01-27,Present
1268,41,2024-01-28,Late
1269,41,2024-01-29,Absent
1270,41,2024-01-30,Present
1271,41,2024-01-31,Late
1272,42,2024-01-01,Present
1273,42,2024-01-02,Present
1274,42,2024-01-03,Present
1275,42,2024-01-04,Present
1276,42,2024-01-05,Present
1277,42,2024-01-06,Present
1278,42,2024-01-07,Present
1279,42,2024-01-08,Present
1280,42,2024-01-09,Present
1281,42,2024-01-10,Present
1282,42,2024-01-11,Present
1283,42,2024-01-12,Present
1284,42,2024-01-13,Absent
1285,42,2024-01-14,Present
1286,42,2024-01-15,Late
1287,42,2024-01-16,Present
1288,42,2024-01-17,Present
1289,42,2024-01-18,Present
1290,42,2024-01-19,Present
1291,42,2024-01-20,Present
1292,42,2024-01-21,Present
1293,42,2024-01-22,Present
1294,42,2024-01-23,Present
1295,42,2024-01-24,Present
1296,42,2024-01-25,Present
1297,42,2024-01-26,Late
1298,42,2024-01-27,Absent
1299,42,2024-01-28,Present
1300,42,2024-01-29,Present
1301,42,2024-01-30,Present
1302,42,2024-01-31,Present
1303,43,2024-01-01,Present
1304,43,2024-01-02,Present
1305,43,2024-01-03,Absent
1306,43,2024-01-04,Present
1307,43,2024-01-05,Present
1308,43,2024-01-06,Present
1309,43,2024-01-07,Present
1310,43,2024-01-08,Absent
1311,43,2024-01-09,Present
1312,43,2024-01-10,Present
1313,43,2024-01-11,Present
1314,43,2024-01-12,Present
1315,43,2024-01-13,Present
1316,43,2024-01-14,Present
1317,43,2024-01-15,Present
1318,43,2024-01-16,Present
1319,43,2024-01-17,Present
1320,43,2024-01-18,Present
1321,43,2024-01-19,Present
1322,43,2024-01-20,Present
1323,43,2024-01-21,Present
1324,43,2024-01-22,Present
1325,43,2024-01-23,Present
1326,43,2024-01-24,Present
1327,43,2024-01-25,Present
1328,43,2024-01-26,Present
1329,43,2024-01-27,Present
1330,43,2024-01-28,Present
1331,43,2024-01-29,Present
1332,43,2024-01-30,Present
1333,43,2024-01-31,Present
1334,44,2024-01-01,Present
1335,44,2024-01-02,Present
1336,44,2024-01-03,Present
1337,44,2024-01-04,Present
1338,44,2024-01-05,Present
1339,44,2024-01-06,Present
1340,44,2024-01-07,Present
1341,44,2024-01-08,Present
1342,44,2024-01-09,Absent
1343,44,2024-01-10,Present
1344,44,2024-01-11,Present
1345,44,2024-01-12,Present
1346,44,2024-01-13,Present
1347,44,2024-01-14,Present
1348,44,2024-01-15,Present
1349,44,2024-01-16,Present
1350,44,2024-01-17,Present
1351,44,2024-01-18,Present
1352,44,2024-01-19,Present
1353,44,2024-01-20,Present
1354,44,2024-01-21,Present
1355,44,2024-01-22,Present
1356,44,2024-01-23,Present
1357,44,2024-01-24,Present
1358,44,2024-01-25,Late
1359,44,2024-01-26,Absent
1360,44,2024-01-27,Late
1361,44,2024-01-28,Present
1362,44,2024-01-29,Absent
1363,44,2024-01-30,Absent
1364,44,2024-01-31,Present
1365,45,2024-01-01,Present
1366,45,2024-01-02,Present
1367,45,2024-01-03,Present
1368,45,2024-01-04,Present
1369,45,2024-01-05,Present
1370,45,2024-01-06,Present
1371,45,2024-01-07,Present
1372,45,2024-01-08,Present
1373,45,2024-01-09,Present
1374,45,2024-01-10,Absent
1375,45,2024-01-11,Present
1376,45,2024-01-12,Present
1377,45,2024-01-13,Present
1378,45,2024-01-14,Present
1379,45,2024-01-15,Present
1380,45,2024-01-16,Present
1381,45,2024-01-17,Present
1382,45,2024-01-18,Late
1383,45,2024-01-19,Present
1384,45,2024-01-20,Present
1385,45,2024-01-21,Present
1386,45,2024-01-22,Absent
1387,45,2024-01-23,Present
1388,45,2024-01-24,Present
1389,45,2024-01-25,Present
1390,45,2024-01-26,Present
1391,45,2024-01-27,Present
1392,45,2024-01-28,Absent
1393,45,2024-01-29,Present
1394,45,2024-01-30,Present
1395,45,2024-01-31,Present
1396,46,2024-01-01,Present
1397,46,2024-01-02,Present
1398,46,2024-01-03,Present
1399,46,2024-01-04,Present
1400,46,2024-01-05,Absent
1401,46,2024-01-06,Absent
1402,46,2024-01-07,Present
1403,46,2024-01-08,Present
1404,46,2024-01-09,Present
1405,46,2024-01-10,Present
1406,46,2024-01-11,Present
1407,46,2024-01-12,Absent
1408,46,2024-01-13,Present
1409,46,2024-01-14,Present
1410,46,2024-01-15,Present
1411,46,2024-01-16,Present
1412,46,2024-01-17,Absent
1413,46,2024-01-18,Present
1414,46,2024-01-19,Present
1415,46,2024-01-20,Present
1416,46,2024-01-21,Late
1417,46,2024-01-22,Absent
1418,46,2024-01-23,Present
1419,46,2024-01-24,Present
1420,46,2024-01-25,Present
1421,46,2024-01-26,Present
1422,46,2024-01-27,Present
1423,46,2024-01-28,Absent
1424,46,2024-01-29,Present
1425,46,2024-01-30,Present
1426,46,2024-01-31,Present
1427,47,2024-01-01,Late
1428,47,2024-01-02,Present
1429,47,2024-01-03,Present
1430,47,2024-01-04,Late
1431,47,2024-01-05,Present
1432,47,2024-01-06,Absent
1433,47,2024-01-07,Late
1434,47,2024-01-08,Present
1435,47,2024-01-09,Present
1436,47,2024-01-10,Absent
1437,47,2024-01-11,Absent
1438,47,2024-01-12,Present
1439,47,2024-01-13,Present
1440,47,2024-01-14,Present
1441,47,2024-01-15,Absent
1442,47,2024-01-16,Present
1443,47,2024-01-17,Present
1444,47,2024-01-18,Absent
1445,47,2024-01-19,Present
1446,47,2024-01-20,Absent
1447,47,2024-01-21,Present
1448,47,2024-01-22,Present
1449,47,2024-01-23,Present
1450,47,2024-01-24,Present
1451,47,2024-01-25,Present
1452,47,2024-01-26,Present
1453,47,2024-01-27,Present
1454,47,2024-01-28,Present
1455,47,2024-01-29,Absent
1456,47,2024-01-30,Present
1457,47,2024-01-31,Present
1458,48,2024-01-01,Present
1459,48,2024-01-02,Present
1460,48,2024-01-03,Present
1461,48,2024-01-04,Present
1462,48,2024-01-05,Present
1463,48,2024-01-06,Present
1464,48,2024-01-07,Absent
1465,48,2024-01-08,Present
1466,48,2024-01-09,Present
1467,48,2024-01-10,Present
1468,48,2024-01-11,Present
1469,48,2024-01-12,Present
1470,48,2024-01-13,Present
1471,48,2024-01-14,Present
1472,48,2024-01-15,Present
1473,48,2024-01-16,Absent
1474,48,2024-01-17,Present
1475,48,2024-01-18,Present
1476,48,2024-01-19,Present
1477,48,2024-01-20,Present
1478,48,2024-01-21,Present
1479,48,2024-01-22,Present
1480,48,2024-01-23,Present
1481,48,2024-01-24,Present
1482,48,2024-01-25,Present
1483,48,2024-01-26,Present
1484,48,2024-01-27,Present
1485,48,2024-01-28,Present
1486,48,2024-01-29,Present
1487,48,2024-01-30,Present
1488,48,2024-01-31,Present
1489,49,2024-01-01,Late
1490,49,2024-01-02,Present
1491,49,2024-01-03,Present
1492,49,2024-01-04,Present
1493,49,2024-01-05,Late
1494,49,2024-01-06,Present
1495,49,2024-01-07,Absent
1496,49,2024-01-08,Present
1497,49,2024-01-09,Late
1498,49,2024-01-10,Present
1499,49,2024-01-11,Present
1500,49,2024-01-12,Present
1501,49,2024-01-13,Present
1502,49,2024-01-14,Present
1503,49,2024-01-15,Present
1504,49,2024-01-16,Present
1505,49,2024-01-17,Late
1506,49,2024-01-18,Present
1507,49,2024-01-19,Present
1508,49,2024-01-20,Absent
1509,49,2024-01-21,Present
1510,49,2024-01-22,Present
1511,49,2024-01-23,Present
1512,49,2024-01-24,Present
1513,49,2024-01-25,Present
1514,49,2024-01-26,Present
1515,49,2024-01-27,Present
1516,49,2024-01-28,Absent
1517,49,2024-01-29,Present
1518,49,2024-01-30,Present
1519,49,2024-01-31,Present
1520,50,2024-01-01,Absent
1521,50,2024-01-02,Present
1522,50,2024-01-03,Present
1523,50,2024-01-04,Present
1524,50,2024-01-05,Absent
1525,50,2024-01-06,Present
1526,50,2024-01-07,Present
1527,50,2024-01-08,Present
1528,50,2024-01-09,Absent
1529,50,2024-01-10,Present
1530,50,2024-01-11,Absent
1531,50,2024-01-12,Present
1532,50,2024-01-13,Present
1533,50,2024-01-14,Present
1534,50,2024-01-15,Present
1535,50,2024-01-16,Present
1536,50,2024-01-17,Present
1537,50,2024-01-18,Present
1538,50,2024-01-19,Present
1539,50,2024-01-20,Present
1540,50,2024-01-21,Absent
1541,50,2024-01-22,Present
1542,50,2024-01-23,Present
1543,50,2024-01-24,Present
1544,50,2024-01-25,Present
1545,50,2024-01-26,Present
1546,50,2024-01-27,Present
1547,50,2024-01-28,Absent
1548,50,2024-01-29,Absent
1549,50,2024-01-30,Present
1550,50,2024-01-31,Present
1551,51,2024-01-01,Present
1552,51,2024-01-02,Present
1553,51,2024-01-03,Absent
1554,51,2024-01-04,Present
1555,51,2024-01-05,Late
1556,51,2024-01-06,Present
1557,51,2024-01-07,Present
1558,51,2024-01-08,Present
1559,51,2024-01-09,Absent
1560,51,2024-01-10,Present
1561,51,2024-01-11,Present
1562,51,2024-01-12,Present
1563,51,2024-01-13,Present
1564,51,2024-01-14,Absent
1565,51,2024-01-15,Present
1566,51,2024-01-16,Present
1567,51,2024-01-17,Absent
1568,51,2024-01-18,Present
1569,51,2024-01-19,Absent
1570,51,2024-01-20,Present
1571,51,2024-01-21,Present
1572,51,2024-01-22,Late
1573,51,2024-01-23,Present
1574,51,2024-01-24,Present
1575,51,2024-01-25,Present
1576,51,2024-01-26,Present
1577,51,2024-01-27,Present
1578,51,2024-01-28,Absent
1579,51,2024-01-29,Present
1580,51,2024-01-30,Present
1581,51,2024-01-31,Present
1582,52,2024-01-01,Present
1583,52,2024-01-02,Present
1584,52,2024-01-03,Present
1585,52,2024-01-04,Present
1586,52,2024-01-05,Present
1587,52,2024-01-06,Present
1588,52,2024-01-07,Absent
1589,52,2024-01-08,Present
1590,52,2024-01-09,Absent
1591,52,2024-01-10,Present
1592,52,2024-01-11,Present
1593,52,2024-01-12,Present
1594,52,2024-01-13,Absent
1595,52,2024-01-14,Absent
1596,52,2024-01-15,Present
1597,52,2024-01-16,Present
1598,52,2024-01-17,Present
1599,52,2024-01-18,Present
1600,52,2024-01-19,Present
1601,52,2024-01-20,Present
1602,52,2024-01-21,Present
1603,52,2024-01-22,Present
1604,52,2024-01-23,Present
1605,52,2024-01-24,Present
1606,52,2024-01-25,Present
1607,52,2024-01-26,Absent
1608,52,2024-01-27,Present
1609,52,2024-01-28,Present
1610,52,2024-01-29,Present
1611,52,2024-01-30,Present
1612,52,2024-01-31,Present
1613,53,2024-01-01,Present
1614,53,2024-01-02,Present
1615,53,2024-01-03,Present
1616,53,2024-01-04,Absent
1617,53,2024-01-05,Present
1618,53,2024-01-06,Present
1619,53,2024-01-07,Present
1620,53,2024-01-08,Present
1621,53,2024-01-09,Present
1622,53,2024-01-10,Present
1623,53,2024-01-11,Present
1624,53,2024-01-12,Present
1625,53,2024-01-13,Present
1626,53,2024-01-14,Late
1627,53,2024-01-15,Present
1628,53,2024-01-16,Absent
1629,53,2024-01-17,Present
1630,53,2024-01-18,Present
1631,53,2024-01-19,Present
1632,53,2024-01-20,Present
1633,53,2024-01-21,Present
1634,53,2024-01-22,Present
1635,53,2024-01-23,Absent
1636,53,2024-01-24,Present
1637,53,2024-01-25,Present
1638,53,2024-01-26,Present
1639,53,2024-01-27,Present
1640,53,2024-01-28,Present
1641,53,2024-01-29,Present
1642,53,2024-01-30,Absent
1643,53,2024-01-31,Present
1644,54,2024-01-01,Present
1645,54,2024-01-02,Present
1646,54,2024-01-03,Present
1647,54,2024-01-04,Present
1648,54,2024-01-05,Present
1649,54,2024-01-06,Present
1650,54,2024-01-07,Present
1651,54,2024-01-08,Present
1652,54,2024-01-09,Present
1653,54,2024-01-10,Present
1654,54,2024-01-11,Present
1655,54,2024-01-12,Present
1656,54,2024-01-13,Present
1657,54,2024-01-14,Present
1658,54,2024-01-15,Present
1659,54,2024-01-16,Present
1660,54,2024-01-17,Present
1661,54,2024-01-18,Present
1662,54,2024-01-19,Present
1663,54,2024-01-20,Present
1664,54,2024-01-21,Absent
1665,54,2024-01-22,Present
1666,54,2024-01-23,Present
1667,54,2024-01-24,Absent
1668,54,2024-01-25,Present
1669,54,2024-01-26,Present
1670,54,2024-01-27,Present
1671,54,2024-01-28,Present
1672,54,2024-01-29,Absent
1673,54,2024-01-30,Present
1674,54,2024-01-31,Present
1675,55,2024-01-01,Present
1676,55,2024-01-02,Present
1677,55,2024-01-03,Present
1678,55,2024-01-04,Present
1679,55,2024-01-05,Present
1680,55,2024-01-06,Present
1681,55,2024-01-07,Absent
1682,55,2024-01-08,Present
1683,55,2024-01-09,Present
1684,55,2024-01-10,Present
1685,55,2024-01-11,Present
1686,55,2024-01-12,Present
1687,55,2024-01-13,Absent
1688,55,2024-01-14,Present
1689,55,2024-01-15,Present
1690,55,2024-01-16,Present
1691,55,2024-01-17,Present
1692,55,2024-01-18,Absent
1693,55,2024-01-19,Absent
1694,55,2024-01-20,Present
1695,55,2024-01-21,Present
1696,55,2024-01-22,Late
1697,55,2024-01-23,Present
1698,55,2024-01-24,Present
1699,55,2024-01-25,Present
1700,55,2024-01-26,Absent
1701,55,2024-01-27,Absent
1702,55,2024-01-28,Present
1703,55,2024-01-29,Absent
1704,55,2024-01-30,Absent
1705,55,2024-01-31,Present
1706,56,2024-01-01,Present
1707,56,2024-01-02,Present
1708,56,2024-01-03,Absent
1709,56,2024-01-04,Present
1710,56,2024-01-05,Late
1711,56,2024-01-06,Present
1712,56,2024-01-07,Present
1713,56,2024-01-08,Present
1714,56,2024-01-09,Present
1715,56,2024-01-10,Present
1716,56,2024-01-11,Present
1717,56,2024-01-12,Present
1718,56,2024-01-13,Present
1719,56,2024-01-14,Present
1720,56,2024-01-15,Present
1721,56,2024-01-16,Present
1722,56,2024-01-17,Present
1723,56,2024-01-18,Late
1724,56,2024-01-19,Present
1725,56,2024-01-20,Present
1726,56,2024-01-21,Absent
1727,56,2024-01-22,Present
1728,56,2024-01-23,Present
1729,56,2024-01-24,Present
1730,56,2024-01-25,Present
1731,56,2024-01-26,Present
1732,56,2024-01-27,Present
1733,56,2024-01-28,Present
1734,56,2024-01-29,Present
1735,56,2024-01-30,Present
1736,56,2024-01-31,Present
1737,57,2024-01-01,Present
